laptoporlonghand,studyornostudy,group,number,wordcount,threegrams,lectureorder,Respiration,RF1,RF2,RSD1,RSD2,RC1,RC2,RIS1,RIS2,RID1,RID2,Bats,BAF1,BAF2,BSD1,BSD2,BC1,BC2,BIS1,BIS2,BID1,BID2,Bread,BRF1,BRF2,BRSD1,BRSD2,BRC1,BRC2,BRIS1,BRIS2,BRID1,BRID2,Vaccines,VF1,VF2,VSD1,VSD2,VC1,VC2,VIS1,VIS2,VID1,VID2,batsknowledge,vaccineknowledge,cyclonesknowledge,breadknowledge,respirationknowledge,describeknowledge,year,GPA,major,SATreading,SATmath,SATwriting,SATtotal,laptopornotebook,lornrecoded,lornrecoded2,differclasses,differclassesrecoded,typing,howlongreview,howlongreviewrecoded,otherthoughts,gender,english,white,black,asian,latino,native,hawaiian,arab,other,otherspecify,RSD1no99,RSD2no99,VF2no99,VC1no99,allfacts,alldetails,allconcepts,allinferences,allapplications,filter_$,score,SATimputed,respirationfacts,respirationdetails,respirationconcepts,respirationinferences,respirationapplications,batsfacts,batsdetails,batsconcepts,batsinferences,batsapplications,breadfacts,breaddetails,breadconcepts,breadinferences,breadapplications,vaccinefacts,vaccinedetails,vaccineconcepts,vaccineinferences,vaccineapplications,allrespiration,allbats,allbread,allvaccines,factsdetailsZ,consinfsappsZ,meanfactsdetails,meanconsinfsapps,scorenoseductivedetails,percentagescore,knowledgeindex,wordcountcentered,threegramscentered,wcmeansplit,threegramsmeansplit,wcmediansplit,threegramsmediansplit,Ztyping,typinginteraction,lornbinary,sumtotalscores,sumtotalfactual,sumtotalconceptual,ZRF1,ZRF2,ZRSD1no99,ZRSD2no99,ZRC1,ZRC2,ZRIS1,ZRIS2,ZRID1,ZRID2,ZBAF1,ZBAF2,ZBSD1,ZBSD2,ZBC1,ZBC2,ZBIS1,ZBIS2,ZBID1,ZBID2,ZBRF1,ZBRF2,ZBRSD1,ZBRSD2,ZBRC1,ZBRC2,ZBRIS1,ZBRIS2,ZBRID1,ZBRID2,ZVF1,ZVF2no99,ZVSD1,ZVSD2,ZVC1no99,ZVC2,ZVIS1,ZVIS2,ZVID1,ZVID2,meanfactualZ,meanconceptualZ,meantotalZ,rawtotal,rawconceptual,rawfactual,Zrawtotal,Zrawconceptual,Zrawfactual,factsindexsum,conceptsindexsum,totalindexsum,Zfactsindexsum,Zconceptsindexsum,Ztotalindexsum
1,0,3,599,599,.003350084,4,1,1,1,1,1,1,1,.5,1,1,.5,1,0,.83333333333,1,0,1,.5,1,.5,0,.5,1,1,1,0,0,1,1,0,0,1,1,1,.5,0,.75,0,0,1,.5,1,1,1,2,3,1,1,4,I had lectures on respiration and the respiratory system when I was in high school and freshman year of college.,3,3.8,neuroscience,680,800,680,2160,laptop so I don't have to waste paper or space.,1,1,yes, ,5,6 hours, ,"If most of my notes consist of drawing out things, I usually write notes in a notebook. If most of my notes are already formatted into power points made by the teacher, I usually type notes on a laptop.",2,1, , ,1, , , , , , ,1,1,0,0,1.1875,.5625,1.875,1,1.125,1,46,2160,1.5,1,3,1,1,1.25,.5,1.5,1.5,.5,1.5,0,2,0,1.5,.5,.75,1,1.5,1.5,1.5,1.05,1,1.05,2.04356382977335,1.6916094158507,.875,1.33333333333333,1.296875,.647887323943662,2.5,129,-.075649916,1,0,1,0,-.0146076605839713,-.0146076605839713,1,46,14,32,2.29571175938824,2.11682193612708,1.02318627873091,2.23811847584676,1.97247078629725,1.54828672962772,.749011997314316,1.10147898054374,1.2572203002478,.188271006987104,-.329361773533354,1.50368680514768,2.31562421139467,-.298620682349039,1.62053033147441,-.124699584108277,1.99576736004096,-.125450047407105,-.885863931519074,.439600013972209,3.26371241734557,2.16642212835874,-.167458163297307,-.598293852311844,1.66076890268839,2.97108669178609,-.876597596169219,-.693753033171324,1.92479258255004,1.20203449904632,1.18154832368557,-.514770109286638,1.31109544662478,-.167458163297307,-.834670181524778,2.08767350443812,.942636697796998,1.35244874252282,1.16490360068253,1.3801184890508,1.08374781491091,.91741945179866,.983950797043558,46,32,14,2.40432815005903,2.06630551611511,2.58703304385271,9.08333333333,17,26.08333333333,2.84015848373834,2.12686302951968,2.59844729005074
1,0,3,601,622,.04516129,1,1,0,1,0,1,1,.66666666666666,0,1,1,1,1,1,.3333333333333,1,.5,1,1,0,1,.75,.5,1,1,0,0,0,1,0,.5,0,0,.5,1,0,1,0,0,1,0,.5,.5,1,1,2,4,1,3,6, ,3,3.33,MIMG,650, ,700,2180,"Both depending on the class. For more humanities-like classes, on a laptop. For math/science-based, ina  notebook so I can be able to draw diagrams.",3,3,"Yes. Both depending on the class. For more humanities-like classes, on a laptop. For math/science-based, ina  notebook so I can be able to draw diagrams.", ,7,1 1/2 hours per lecture, , ,2,1, , ,1, , , , , , ,0,1,1,1,1,.375,1.5,.75,1.375,1,40,2180,1,.5,2.5,.5,1.5,1.5,1,2,1,2,1,0,1,.5,.5,.5,0,.5,1,1.5,1.2,1.5,.6,.7,1.30863699728312,1.37892755140822,.6875,1.20833333333333,1.15625,.563380281690141,3.75,152,-.03383871,1,0,1,0,1.56301968248503,1.56301968248503,1,40,11,29,-.439070555074253,2.11682193612708,-.968372728084612,2.23811847584676,1.97247078629725,.678373051641013,-.762882589857173,1.10147898054374,1.2572203002478,1.47086724208675,3.08972711362242,-.08246024415326,2.31562421139467,2.41385051565473,1.62053033147441,1.57433224936699,-.757886339256061,1.11764587689966,2.60422649747776,.439600013972209,3.26371241734557,-.457355782653511,-.167458163297307,-.598293852311844,1.66076890268839,-.58768747749615,.926216328027854,-.693753033171324,-.514770109286638,.0321973526530264,-.491033069583612,1.92479258255004,-.7112074356691,-.167458163297307,1.1870864803908,-.543036460691998,.942636697796998,.173113439042921,1.16490360068253,1.3801184890508,.829996078651029,.726823775440898,.76809269672495,40,29,11,1.82686556829678,1.67358136396769,1.7431828639626,6.8333333333333,14.9166666666667,21.75,1.80465471544886,1.60711576421243,1.83228179871231
1,0,3,602,653,.089093702,1,1,0,1,1,0,.66666666666666,0,0,0,0,0,1,1,.3333333333333,1,0,.5,.5,.5,1,0,.5,1,1,0,0,0,0,0,.5,1,0,0,1,.5,0,0,0,1,0,0,1,0,1,3,5,2,5,4,"I have always baked bread with my parents so I know that flour and water should be the main ingredients of bread. Vaccines are part of doctor appointments, and I learned about them in my biology class in high school. Bats are prevalent in our popular culture.",3,3,Sociology,700,650,600,1950,Notebook because I feel like I retain more knowledge actively writing about what I am hearing.,2,2,No., ,5,3 hours, ,"Laptop would save a lot of paper and grief for the hand in writing, but I still prefer writing.",2,1, , ,1, , , , , , ,1,0,0,1,1,.25,.625,1,.375,1,26,1950,1,.5,1,0,0,1.5,.5,1,1.5,.5,1,0,0,1.5,0,.5,0,.5,1,1,.5,1,.5,.6,1.00843045518216,.00731731144578988,.625,.666666666666667,.75,.366197183098592,4.25,183,.010093702,1,1,1,1,-.0146076605839713,-.0146076605839713,2,26,10,16,-.439070555074253,2.11682193612708,1.02318627873091,-.442704753464194,.93882023001648,-1.06145430433241,-.762882589857173,-.89954116744405,-.788108247916533,-1.09432522811254,3.08972711362242,-.08246024415326,2.31562421139467,-.298620682349039,.160713751881759,-.124699584108277,.61894051039245,1.11764587689966,-.885863931519074,.439600013972209,3.26371241734557,-.457355782653511,-.167458163297307,-.598293852311844,-.871032641270133,-.58768747749615,.926216328027854,2.00692841738847,-.514770109286638,-1.13763979374027,1.18154832368557,-.514770109286638,-.7112074356691,-.167458163297307,1.1870864803908,-.543036460691998,-.626025898536938,1.35244874252282,-.85056453383169,1.3801184890508,.56945128370936,-.0257963803166904,.21230268529373,26,16,10,.479452877518199,-.0282232953378122,1.4618994706659,5.8333333333333,8.16666666666666,14,1.34443081843064,-.076865375383055,.462024285356004
1,0,3,603,455,.039735099,3,1,0,1,1,0,.66666666666666,0,0,0,0,0,1,0,1,0,0,.5,1,0,.5,0,.5,1,0,0,0,0,.5,0,.5,0,0,0,1,0,1,0,0,0,0,0,0,1,.5,1,2,1,2,2, ,2,3.7,English, , , ,2100,Notebook; laptop is too heavy to carry around,2,2,No, ,6,A while, , ,2,1, , ,1, , , , , , ,1,0,1,0,.75,.125,.75,.25,.375,1,18,2100,1,.5,1,0,0,1.5,0,1.5,.5,.5,0,0,.5,.5,0,.5,0,0,0,1,.5,.8,.2,.3,.328734553962822,-.563889803109123,.4375,.458333333333333,.53125,.253521126760563,1.75,-15,-.039264901,0,0,1,0,.774206010950531,.774206010950531,2,18,7,11,-.439070555074253,2.11682193612708,1.02318627873091,-.442704753464194,.93882023001648,-1.06145430433241,-.762882589857173,-.89954116744405,-.788108247916533,-1.09432522811254,-.329361773533354,2.03240248824799,-.42788708254032,-.298620682349039,.160713751881759,1.57433224936699,-.757886339256061,-.125450047407105,-.885863931519074,.439600013972209,-.480968145714084,-.457355782653511,-.167458163297307,-.598293852311844,.394868130709127,-.58768747749615,.926216328027854,-.693753033171324,-.514770109286638,-1.13763979374027,-.491033069583612,1.92479258255004,-.7112074356691,-.167458163297307,-.834670181524778,-.543036460691998,-.626025898536938,-1.00622186443698,1.16490360068253,.157086657290335,.130361489135506,-.273448988032614,-.111924797165366,18,11,7,-.290497231498135,-.682763548916852,.618049290775786,4,5.66666666666666,9.66666666666666,.500687007230586,-.700562093751753,-.304141205983001
1,0,3,617,460,.052401747,1,1,0,1,1,0,0,.333333333333333,0,1,0,.5,1,0,1,0,0,0,.5,0,0,.5,0,1,0,1,0,0,0,0,0,0,0,0,1,.5,0,.5,0,0,0,0,.5,0,0,2,2,1,1,3,I learned about human respiration and bats in high school biology about seven years ago. I don't remember any of it.,3,3.37,Anthropology, , , ,1690,"I take notes on a laptop because it is easier for me to catch what the speaker is saying. Afterwords, I read through my notes numerous times and bold what is important and then I write all the bolded notes in a notebook, that way I can separate what is important and what is not.",1,1,"I'm more likely to type up my humanities notes. If it's math, I think a notebook would help due to all the formulas I'd have to write down.", ,6,A day, ,"Laptop notes are easier to read, sometimes my notebook ends up with numerous doodles and scribbles.",2,1, , ,1, , , , , , ,1,0,0,0,.875,.25,.25,.25,.375,1,16,1690,1,.5,.5,.5,.5,1.5,0,.5,0,1,.5,0,0,0,0,.5,.5,0,.5,0,.6,.6,.1,.3,.818685775622973,-.974115919744613,.5625,.291666666666667,.4375,.225352112676056,2,-10,-.026598253,0,0,1,0,.774206010950531,.774206010950531,1,16,9,7,-.439070555074253,2.11682193612708,1.02318627873091,-.442704753464194,-1.12848088254506,-.191540626345698,-.762882589857173,1.10147898054374,-.788108247916533,.188271006987104,-.329361773533354,2.03240248824799,-.42788708254032,-.298620682349039,-1.29910282771089,-.124699584108277,-.757886339256061,-1.36854597171387,1.44086302114548,-1.40333850614205,-.480968145714084,2.16642212835874,-.167458163297307,-.598293852311844,-.871032641270133,-.58768747749615,-.876597596169219,-.693753033171324,-.514770109286638,-1.13763979374027,1.18154832368557,-.514770109286638,.63699448586015,-.167458163297307,-.834670181524778,-.543036460691998,-.626025898536938,.173113439042921,-.85056453383169,-1.06594517447013,.330673897508881,-.563440917836069,-.205794991698089,16,7,9,-.482984758752218,-1.20639575178008,1.18061607736919,5,3.33333333333333,8.33333333333333,.960910904248806,-1.28267903089587,-.539884434087312
1,0,3,618,339,.011869436,1,1,1,1,1,0,.66666666666666,1,.5,1,1,.5,1,1,.66666666666,0,0,.5,1,0,1,.25,.5,1,.5,0,0,.5,.5,.5,0,.5,0,1,1,1,1,0,0,1,0,.5,0,1,0,1,3,1,2,5,"I learned about respiration and vaccines in bio classes, and what I knew about baking was just knowledge I'd been exposed to.",3,3.6,biophysics, , , , ,no. i find that writing notes helps me remember the info better,2,2,yes. i would never take notes on a laptop for science/math courses, ,3,5 hours, , ,2,2, , ,1, , , , , , ,1,0,1,1,1.375,.25,1.375,.75,.875,1,37,2017,1.5,.5,2.5,1,1,2,0,1.5,1,1,.5,.5,1,.5,1,1.5,0,.5,.5,.5,1.3,1.1,.7,.6,1.57766449385971,.837219813705222,.8125,1,1.09375,.52112676056338,2.75,-131,-.067130564,0,0,0,0,-1.59223500365298,-1.59223500365298,2,37,13,24,2.29571175938824,2.11682193612708,1.02318627873091,-.442704753464194,.93882023001648,1.54828672962772,.749011997314316,1.10147898054374,1.2572203002478,.188271006987104,3.08972711362242,.974971122047367,-.42788708254032,-.298620682349039,.160713751881759,1.57433224936699,-.757886339256061,1.11764587689966,.277499544813204,.439600013972209,1.39137213581574,-.457355782653511,-.167458163297307,.732604717116544,.394868130709127,1.19169960714497,-.876597596169219,.656587692108575,-.514770109286638,1.20203449904632,2.85412971695474,1.92479258255004,-.7112074356691,-.167458163297307,1.1870864803908,-.543036460691998,.942636697796998,-1.00622186443698,1.16490360068253,-1.06594517447013,.858164081192644,.472009993551637,.62647162860804,37,24,13,1.53813427741566,1.01904111038865,2.30574965055601,7.66666666666,12.9166666666667,20.5833333333267,2.18817462962766,1.10815838951747,1.62600647411987
1,0,3,619,369,.04359673,1,1,0,0,1,0,.333333333333333,.66666666666666,0,1,0,0,1,0,.166666666666,1,0,.5,.5,0,.5,.25,.5,1,0,0,0,.5,0,0,0,.5,0,.5,1,.5,0,.5,0,0,1,0,.5,1,.5,2,3,1,1,2, ,2,3.2,African American Studies, , , ,1080,notebook because i type too slow,2,2,no, ,3,4 hours, ,no,2,1, ,1, , , , , , , ,1,0,0,0,.1875,.5,.875,.5,.625,1,21.5,1080,0,.5,1.5,.5,0,.25,.5,1,.5,1,0,.5,0,.5,.5,.5,.5,1,.5,1,.5,.65,.3,.7,.375503122249386,-.0171697884402593,.34375,.666666666666667,.546875,.302816901408451,2,-101,-.03540327,0,0,0,0,-1.59223500365298,-1.59223500365298,2,21.5,5.5,16,-.439070555074253,-.679948864331729,1.02318627873091,-.442704753464194,-.0948303262642907,.678373051641013,-.762882589857173,1.10147898054374,-.788108247916533,-1.09432522811254,-.329361773533354,-.611175927253573,2.31562421139467,-.298620682349039,.160713751881759,-.124699584108277,-.757886339256061,-.125450047407105,.277499544813204,.439600013972209,-.480968145714084,-.457355782653511,-.167458163297307,.732604717116544,-.871032641270133,-.58768747749615,-.876597596169219,.656587692108575,-.514770109286638,.0321973526530264,1.18154832368557,-.514770109286638,.63699448586015,-.167458163297307,-.834670181524778,2.08767350443812,-.626025898536938,.173113439042921,1.16490360068253,.157086657290335,.0813165685333034,-.0470724449224336,.00428316045986122,21.5,16,5.5,.0463559411965113,-.0282232953378122,.19612420083073,3.666666666666,8.24999999999999,11.916666666666,.347279041557539,-.0560754847707653,.0936754914429058
1,0,3,620,313,.064308682,3,1,0,.5,0,0,.66666666666666,1,.5,0,1,0,1,0,1,0,0,.5,0,0,1,.25,.5,1,0,1,0,0,.5,.5,.5,1,1,1,1,0,0,0,0,0,0,0,1,1,0,2,2,1,3,2,Most from elemtary school or middle school. Knowledge of baking from experience and research,4,3,astrophysics, , , ,1600,notebook. too hard to type complex mathematical equations.,2,2,"Yes, I would use a laptop for typing of pure words for a humanities class", ,3,1-2 hours, ,no,2,1, , ,1, , , , , , ,0,0,0,0,.625,0,1,1,.875,1,28,1600,.5,0,2.5,.5,.5,1.5,0,.5,1,1,.5,0,1,1.5,1.5,0,0,0,1,.5,.8,.8,.9,.3,-.161216667697328,.754138107466533,.3125,.958333333333333,.875,.394366197183099,2.25,-157,-.014691318,0,0,0,1,-1.59223500365298,-1.59223500365298,2,28,5,23,-.439070555074253,.718436535897676,-.968372728084612,-.442704753464194,.93882023001648,1.54828672962772,.749011997314316,-.89954116744405,1.2572203002478,-1.09432522811254,-.329361773533354,2.03240248824799,-.42788708254032,-.298620682349039,.160713751881759,-1.82373141758355,-.757886339256061,1.11764587689966,.277499544813204,.439600013972209,-.480968145714084,2.16642212835874,-.167458163297307,-.598293852311844,.394868130709127,1.19169960714497,.926216328027854,2.00692841738847,1.92479258255004,1.20203449904632,-.491033069583612,-.514770109286638,-.7112074356691,-.167458163297307,-.834670181524778,-.543036460691998,-.626025898536938,1.35244874252282,1.16490360068253,-1.06594517447013,-.0699965851063287,.375313686884385,.1971895780881,28,23,5,.671940404772282,.888133059672843,.0554825041823777,2.5,11.9166666666667,14.4166666666667,-.189648838296744,.858679702169992,.535694044138608
1,0,3,627,421,.085918854,3,1,0,0,0,0,.66666666666666,0,0,0,1,1,1,0,.66666666666,0,0,.5,.5,.5,1,0,.5,1,0,0,.5,.5,.5,0,0,0,0,.5,1,0,0,1,0,1,0,.5,0,1,1,2,4,1,1,3,"I have learned about how vaccines work before, as well as about the respiratory system a long time ago. Bats I didn't know all that much about, but I knew a couple things.",3,3.93,Psychology,690,720,680,2090,I take it in a notebook because I do not like carrying a laptop around.,2,2,No they do not., ,4,4 hours, ,Nope,2,1,1, , , , , , , , ,0,0,0,1,.25,.5,.75,.5,1,1,24,2090,0,0,1,0,1.5,1,0,1,1.5,.5,0,1,.5,0,.5,0,1,.5,.5,1.5,.5,.8,.4,.7,.470375462028978,.209637088808963,.375,.75,.625,.338028169014085,2.5,-49,.006918854,0,1,0,1,-.803421332118473,-.803421332118473,2,24,6,18,-.439070555074253,-.679948864331729,-.968372728084612,-.442704753464194,.93882023001648,-1.06145430433241,-.762882589857173,-.89954116744405,1.2572203002478,1.47086724208675,-.329361773533354,.974971122047367,-.42788708254032,-.298620682349039,.160713751881759,-.124699584108277,.61894051039245,1.11764587689966,-.885863931519074,.439600013972209,-.480968145714084,-.457355782653511,5.9168551031715,.732604717116544,.394868130709127,-.58768747749615,-.876597596169219,-.693753033171324,-.514770109286638,.0321973526530264,-.491033069583612,-.514770109286638,1.9851964073894,-.167458163297307,1.1870864803908,-.543036460691998,.942636697796998,-1.00622186443698,1.16490360068253,1.3801184890508,.24450472748826,.131212939927796,.176529654951981,24,18,6,.286965350264116,.233592806093804,.336765897479082,2.66666666666,10.1666666666667,12.8333333333267,-.112944855463442,.422091999311904,.255748960763559
1,0,3,635,411,.051344743,1,1,0,0,1,0,0,0,0,0,0,0,1,0,.3333333333333,0,0,.5,.5,0,.5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.5,1,0,3,3,3,1,1,The minimal knowledge came from science classes throughout my education in k-12.,3, ,Undecided, , , , ,I used to take them in a notebook but I recently started to take them on a laptop because professors speak too fast and throw a lot of information in the course of an hour as was shown in the videos.,3,1,Yes if I still took math classes I would still use notebooks because I would want the experience writing out the problems but in a humanities class I type my class notes and rewrite them at home at my own pace to better understand the material., ,7,days, , ,2,1, , , ,1, , , , , ,1,0,0,0,.125,.125,.25,.25,.125,1,7,2017,0,.5,0,0,0,.5,0,1,.5,0,0,0,0,0,0,0,0,0,.5,.5,.1,.4,0,.2,-.619988843833103,-1.19369152401668,.125,.208333333333333,.1875,.0985915492957746,2,-59,-.027655257,0,0,0,0,1.56301968248503,1.56301968248503,1,7,2,5,-.439070555074253,-.679948864331729,1.02318627873091,-.442704753464194,-1.12848088254506,-1.06145430433241,-.762882589857173,-.89954116744405,-.788108247916533,-1.09432522811254,-.329361773533354,-.08246024415326,-.42788708254032,-.298620682349039,.160713751881759,-.124699584108277,-.757886339256061,-.125450047407105,-.885863931519074,-1.40333850614205,-.480968145714084,-.457355782653511,-.167458163297307,-.598293852311844,-.871032641270133,-.58768747749615,-.876597596169219,-.693753033171324,-.514770109286638,-1.13763979374027,-.491033069583612,-.514770109286638,-.7112074356691,-.167458163297307,-.834670181524778,-.543036460691998,-.626025898536938,.173113439042921,1.16490360068253,-1.06594517447013,-.32908827490804,-.636852433474613,-.513746770047984,7,5,2,-1.34917863139559,-1.4682118532117,-.788367675707734,1.3333333333333,3,4.3333333333333,-.726576718151349,-1.36583859334503,-1.24711411840025
1,0,3,636,397,.058227848,3,1,0,.5,0,0,0,.66666666666666,0,0,0,.5,1,1,.166666666666,1,0,.5,.5,0,.5,0,.5,1,0,1,0,0,0,0,.5,0,0,0,1,0,0,0,1,0,0,0,0,0,.5,3,3,1,3,4,I may have learned a few things in my Life Science courses.,2,3.5,Psychobiology, , , ,2190,laptop because it is easier to type more information.,1,1,"Yes, I am more likely to use notebooks in my science and math classes. I use laptops more for humanities.", ,5,6 hours, ,nope.,2,1, , ,1, , , , , , ,0,0,0,0,.5625,.25,.5,.25,.375,1,15.5,2190,.5,0,1,0,.5,1.25,.5,1,.5,.5,.5,0,0,.5,0,0,.5,0,0,.5,.4,.75,.2,.2,.34432407672501,-.769002861426868,.40625,.375,.421875,.21830985915493,3.25,-73,-.020772152,0,0,0,0,-.0146076605839713,-.0146076605839713,1,15.5,6.5,9,-.439070555074253,.718436535897676,-.968372728084612,-.442704753464194,-1.12848088254506,.678373051641013,-.762882589857173,-.89954116744405,-.788108247916533,.188271006987104,3.08972711362242,-.611175927253573,2.31562421139467,-.298620682349039,.160713751881759,-.124699584108277,-.757886339256061,-.125450047407105,-.885863931519074,.439600013972209,-.480968145714084,2.16642212835874,-.167458163297307,-.598293852311844,-.871032641270133,-.58768747749615,.926216328027854,-.693753033171324,-.514770109286638,-1.13763979374027,-.491033069583612,-.514770109286638,-.7112074356691,5.9168551031715,-.834670181524778,-.543036460691998,-.626025898536938,-1.00622186443698,-.85056453383169,.157086657290335,.530211854397296,-.441168915593332,-.0526166075970804,15.5,9,6.5,-.531106640565739,-.944579650348468,.477407594127434,4.666666666666,4.16666666666666,8.83333333333266,.807502938575759,-1.07478012477297,-.451480723548314
1,0,3,638,604,.053156146,3,1,1,0,1,0,.66666666666666,.333333333333333,.5,0,1,1,1,1,.3333333333333,0,0,1,1,0,1,.5,.5,1,0,0,0,0,0,0,.5,0,1,1,1,0,1,.75,0,1,0,0,1,0,1,4,3,1,2,3,"I only knew briefly about the immune system because of a project I did in high school, but I did not really focus on vaccines.",1,2.5,Business Economics,620,620,550,1790,Depends on which class. Math I need a notebook because signs and symbols are too hard on a laptop. Otherwise I use a laptop because its faster to get information down.,3,3,"Yes, because math and science require more numbers and symbols and it is easier to learn and remember with hands on application, whereas humanities is more based on understanding of the material, which is easier to go through reading.", ,4,Three or more hours, ,"I prefer notebook because I remember more that way, but it's very inefficient when professors are going through powerpoint at light speed.",2,1, , ,1, , , , , , ,1,0,1,1,.625,.3125,1,.75,1.375,1,32.5,1790,.5,.5,1.5,.5,1.5,1.5,0,2,1,1.5,0,0,0,.5,1.5,.5,.75,.5,1,1,.9,1.2,.4,.75,.589299687555086,.96870143477273,.46875,1.04166666666667,.9375,.457746478873239,3,134,-.025843854,1,0,1,0,-.803421332118473,-.803421332118473,1,32.5,7.5,25,2.29571175938824,-.679948864331729,1.02318627873091,-.442704753464194,.93882023001648,-.191540626345698,.749011997314316,-.89954116744405,1.2572203002478,1.47086724208675,3.08972711362242,-.08246024415326,-.42788708254032,-.298620682349039,1.62053033147441,1.57433224936699,-.757886339256061,1.11764587689966,1.44086302114548,.439600013972209,-.480968145714084,-.457355782653511,-.167458163297307,-.598293852311844,-.871032641270133,-.58768747749615,.926216328027854,-.693753033171324,1.92479258255004,1.20203449904632,-.491033069583612,1.92479258255004,1.31109544662478,-.167458163297307,1.1870864803908,-.543036460691998,-.626025898536938,1.35244874252282,-.85056453383169,1.3801184890508,.334395273576261,.523355008586196,.447771114582222,32.5,25,7.5,1.10503734109397,1.14994916110446,.758690987424138,5.0833333333333,13,18.0833333333333,.999262895666976,1.12894828012976,1.18398792142546
1,0,3,642,461,.026143791,4,1,0,.5,1,1,.333333333333333,1,.5,1,0,.5,1,0,1,1,0,.5,.5,0,.5,.5,0,1,0,1,0,.5,1,1,1,1,1,.5,1,.5,0,.75,0,0,1,1,1,1,.5,3,5,3,4,4,They were things I learned about in high school or middle school.,1, ,English/Pre-Film, , , ,2250,"Both. Sometimes I'm too lazy to take notes by hand. But I've found that taking notes by hand helps reinforce it in my mind. Also, it keeps me awake more often than typing does.",3,3,"Yes. I would never take notes on a laptop in a science or math course, because there are calculations that have to be written out.", ,7,30 minutes or so., ,"My notes are kind of disorganized, so writing them out in a notebook gives me more freedom to write wherever I want on the page, rather than taking notes linearly or with a rigid bullet-point system.",1,1, , ,1, , , , , , ,1,1,0,0,.75,.6875,1.5,1.375,.875,1,41.5,2250,.5,1,2,1,.5,1.5,.5,1,.5,1,.5,.5,2,2,1,.5,.75,1,2,1,1,.9,1.2,1.05,1.67966399341717,1.50124604595891,.71875,1.25,1.125,.584507042253521,4,-9,-.052856209,0,0,1,0,1.56301968248503,1.56301968248503,1,41.5,11.5,30,-.439070555074253,.718436535897676,1.02318627873091,2.23811847584676,-.0948303262642907,1.54828672962772,.749011997314316,1.10147898054374,-.788108247916533,.188271006987104,-.329361773533354,2.03240248824799,2.31562421139467,-.298620682349039,.160713751881759,-.124699584108277,-.757886339256061,-.125450047407105,1.44086302114548,-1.40333850614205,-.480968145714084,2.16642212835874,-.167458163297307,.732604717116544,1.66076890268839,2.97108669178609,2.72903025222493,2.00692841738847,1.92479258255004,.0321973526530264,1.18154832368557,-.514770109286638,1.31109544662478,-.167458163297307,-.834670181524778,2.08767350443812,2.51129929413093,1.35244874252282,1.16490360068253,.157086657290335,.707608188334478,.819077427218196,.774489731664709,41.5,30,11.5,1.97123121373735,1.8044894146835,1.88382456061095,7.25,15.3333333333333,22.5833333333333,1.9964146725398,1.71106521727388,1.97962131627751
